	logFC	AveExpr	t	P.Value	adj.P.Val	B
YFR013W	-1.08974814267637	7.2939930452048	-2.68010169622077	0.0336484393152809	0.0659658176221621	-4.73986340499691
YCL024W	-0.669208105572427	4.75228424834831	-2.67943257007682	0.0336799048346807	0.0660025976470445	-4.74084248371853
YPR083W	0.406097196881634	7.51188272165348	2.67928633275392	0.0336867857427052	0.0660025976470445	-4.74105646282507
YIR029W	0.892249096668874	5.76956579478042	2.67754603948071	0.033768785606842	0.0661440322551918	-4.74360296294463
YNL242W	0.706562536283067	7.14662952215851	2.67715081187299	0.0337874373962041	0.0661613387711842	-4.7441812955462
YIR018W	0.566740425061247	7.01732851809353	2.67668402780773	0.033809480097302	0.0661739268113453	-4.74486434176534
YAL069W	0.670852957572061	8.45707969466991	2.67659889172035	0.0338135020679931	0.0661739268113453	-4.7449889222743
YHL039W	-0.891603489080753	6.84624780899295	-2.6748391727952	0.0338967471133668	0.0663175836122183	-4.74756398321399
YOR081C	-0.403255515619032	9.75884606583528	-2.67409663991111	0.0339319380317632	0.0663671684080337	-4.74865058497708
YOR336W	0.373372966182147	8.88299377025435	2.67356158334228	0.0339573198672958	0.0663975445040829	-4.74943358133309
YNL217W	-0.510567569713094	9.53073328351668	-2.67260341426401	0.0340028231647908	0.0664672355367431	-4.75083577624151
YGL224C	-0.583932376922434	8.42267029366347	-2.67104618439795	0.0340769128350519	0.0665927493500289	-4.753114697491
YGL127C	0.429664959870886	9.03193959535932	2.66966446158313	0.0341427946316466	0.0667021553093618	-4.75513682954723
YLR344W	-0.371582422639037	13.614611567326	-2.66864651468011	0.034191417076366	0.0667777893638676	-4.75662661390334
YMRCTAU1	2.00835091025552	3.43628763247247	2.66805655634758	0.0342196299320656	0.06679196890883	-4.75749004179821
YGR206W	-0.546379392544182	8.04125993188428	-2.66797328581237	0.034223614050988	0.06679196890883	-4.75761191235132
YCL045C	-0.461725736356763	5.81382095358178	-2.66787313172212	0.0342284066188574	0.06679196890883	-4.75775849307046
YLR331C	-0.876265192615485	3.3404565980377	-2.66727480693347	0.0342570523497902	0.0668285189110233	-4.75863417811835
YOL094C	-0.622165313164305	6.90272569374502	-2.66649181326175	0.0342945775321854	0.0668786923387571	-4.75978015186656
YDRWDELTA23	0.482669100644459	11.1127781527296	2.66632417794562	0.0343026171238996	0.0668786923387571	-4.76002550165669
YPL260W	-0.372201848581668	9.25604964671276	-2.66560514165972	0.0343371237736584	0.0669266090903578	-4.76107788622061
YLR098C	1.03460540214986	5.92408025645728	2.66471414018114	0.0343799337710753	0.0669838609667103	-4.76238197871012
YGL179C	-0.811205434482584	8.28086202053364	-2.66458020684355	0.0343863737306851	0.0669838609667103	-4.76257800876344
YMR067C	-0.881973894901636	7.79083377788045	-2.66348190869334	0.0344392314889381	0.0670674430035952	-4.76418553843942
YML068W	-0.3793861293342	7.55244929313822	-2.66273809214141	0.0344750777033764	0.0671178578049558	-4.76527424714531
YOR015W	0.476021440145365	9.47694078695658	2.66180694072912	0.0345200073849255	0.0671859225453069	-4.76663717410862
SNR54	-0.638145385847258	5.39665808720363	-2.66049838467847	0.0345832517070591	0.0672895832868297	-4.76855254606939
YIR001C	-0.739179976356142	5.41671546903999	-2.65976662172	0.0346186719869102	0.067339061815808	-4.76962366801581
YBR191W	-0.365612380032458	13.6105641726068	-2.65840280492698	0.0346847881638866	0.0674482031807835	-4.77161999817588
YCLWDELTA3	0.801378054713425	9.50033868431549	2.65672996534967	0.0347660669201145	0.0675867583044627	-4.77406873366008
YJR077C	-0.60554945233304	10.8434684964637	-2.65634439455587	0.0347848291736136	0.0676037337457197	-4.77463314958963
YNL234W	0.401176477598517	6.20388024715852	2.655905535575	0.0348061974500611	0.0676257627020501	-4.77527557561715
YIL150C	0.556371903448701	5.54314504922922	2.65514389259241	0.034843315047449	0.0676783698616156	-4.77639052188763
YJR112W	0.571115771977333	8.761417197098	2.65386361187449	0.0349058016088085	0.0677802082521951	-4.77826471811126
YJLCDELTA7	2.00486070024679	3.0256554777984	2.65167453745469	0.0350129169133307	0.0679526819985924	-4.78146938385913
YBR302C	1.02430338514065	10.748198066633	2.65163638121226	0.0350147870298385	0.0679526819985924	-4.78152524318216
YNL239W	-0.429939804786832	9.087349587553	-2.65142262444388	0.0350252656356212	0.0679534514634677	-4.78183817579492
YGR291C	-1.43684900529199	1.50358779789241	-2.65070411020079	0.0350605122303475	0.0680022596928179	-4.78289006400985
YDL131W	0.446023443481936	10.6969732578005	2.64823364264914	0.0351819855782172	0.0682182344065547	-4.78650686317563
YBR012C	1.01842771473651	6.23638633896184	2.64538143332626	0.0353227800404596	0.0684715379559097	-4.79068271160496
YDR072C	1.14008658784572	9.1573344031806	2.64478264705719	0.0353524132984189	0.0685092770647911	-4.79155940289055
YBR004C	0.384225461530272	9.58318341085866	2.6445397478224	0.0353644415608627	0.0685128876459369	-4.79191503730706
YER055C	-0.577843691534074	11.4774798187934	-2.64423512885184	0.0353795322407558	0.0685146187006882	-4.79236103887407
YKR062W	-0.48267274746047	7.11824203992522	-2.64411135587105	0.0353856658304296	0.0685146187006882	-4.79254225911168
YCR006C	0.657159757793638	5.17012515531523	2.64242602229447	0.0354692941672485	0.0686568186924913	-4.7950098469548
YFR006W	-0.57417972491629	9.05204541643821	-2.63958897809723	0.0356105415185977	0.0689104363581247	-4.79916385559561
YNL047C	-0.428769457558718	6.88994635242453	-2.63911248875754	0.0356343223428208	0.0689366626264674	-4.79986154957118
YBL097W	-1.84371366434786	2.49400980798621	-2.63729245740095	0.035725310998063	0.0690928539819067	-4.80252655320684
YHR167W	-0.59754187899394	5.64754654134284	-2.63688008364594	0.0357459606773744	0.0691129589688765	-4.80313038620601
YPLWDELTA3	0.51964516412893	10.9418681067244	2.63509137660108	0.0358356758018026	0.0692665485816317	-4.80574960481366
YJL003W	-0.361921704712279	7.9679466207681	-2.63464193919686	0.0358582551519273	0.0692903210217862	-4.80640772998288
YPR024W	0.517480435456413	7.72523154683963	2.63338898135572	0.0359212816640652	0.0693922150804813	-4.80824249657555
YDL142C	-0.383176898832168	7.89776440481141	-2.63215541158375	0.0359834466580534	0.0694923869556675	-4.81004890283008
YER046w-a	-1.07611523567266	4.33416329182557	-2.62942797992729	0.0361212955607101	0.0697386227668823	-4.81404298573271
YDRWDELTA14	0.945376121694711	8.80139199064755	2.62866955281019	0.0361597262415771	0.0697928278545905	-4.81515366072365
YMR027W	-0.366530350535056	9.6098806186016	-2.62753364645995	0.0362173647525592	0.0698840648245775	-4.8168171537377
YIR011C	0.540541722007143	9.69333920670261	2.62695909669277	0.0362465554852946	0.0699203732028866	-4.8176585699222
YPR036W	0.604133372807976	10.8021693436609	2.6266708947872	0.0362612072578579	0.0699286228663697	-4.81808063793231
YGR132C	-0.72138812099103	8.69046086198001	-2.62143410776262	0.0365285243559632	0.070423985743476	-4.82575010874171
CEN4	-1.3431205388555	1.90140992467201	-2.62106878087107	0.0365472499039079	0.0704399383335257	-4.82628516185431
YMR264W	-0.412037286472938	9.44638349932995	-2.61932704203962	0.0366366648494537	0.070592087217072	-4.8288361220491
YOR080W	0.3758529969205	8.62304493697917	2.61837994993581	0.036685381723139	0.0706657538765238	-4.83022326002638
YHRCDELTA8	2.51165313969044	3.19829366560347	2.61680992975867	0.0367662908961014	0.0708013716113495	-4.83252278925242
YEL067C	0.530658245047642	4.8699416500042	2.61601456881559	0.0368073503770231	0.0708601946704187	-4.83368772978422
YNL073W	0.570671350606235	9.28444923154322	2.61488479597242	0.0368657562137041	0.0709523691834283	-4.83534249077093
YHR208W	0.673917446866776	10.3345601468865	2.61407903448992	0.0369074710773794	0.0710123765519662	-4.8365226898249
YER008C	0.350770254603351	8.59308304816844	2.61385478694842	0.0369190893489376	0.0710144583937897	-4.83685114709823
YKL136W	-0.431810713886791	5.97933307242513	-2.61271481693569	0.0369782106204598	0.0710920260270819	-4.83852088310592
YJRWDELTA20	1.86764815931109	4.8866312892689	2.61267050248064	0.0369805108680933	0.0710920260270819	-4.83858579175235
YMR041C	0.699398060210388	7.64607498207692	2.61152257795948	0.0370401489962255	0.0711863713243683	-4.84026720016709
YNL069C	-0.627337224152724	12.0946247498642	-2.61113075326282	0.0370605285679599	0.0712052344777792	-4.84084112525246
TI(AAU)L1	-1.06112601079239	4.82292537343949	-2.61087046607439	0.0370740731207969	0.0712109583454463	-4.84122238211653
YOR141C	0.405771642925618	8.16806605081356	2.61047415108786	0.0370947061242602	0.0712302903924541	-4.84180288830663
YIL168W	0.523943495790537	4.6965913170785	2.61001150692134	0.0371188076126897	0.0712562698118852	-4.84248055380813
YBR269C	-0.377535735025427	9.45502981842482	-2.60508324846665	0.0373765678881743	0.0717306570519063	-4.84969949541841
YOR392W	0.791606074495086	4.81324560850683	2.60344400878762	0.0374627198946413	0.0718755286336129	-4.85210073979942
YJR099W	-0.568831121805671	6.20551907385505	-2.6020280862042	0.0375373029105061	0.0719981279501454	-4.85417488711481
YBR204C	-0.731153564501523	6.56867318965357	-2.60166728457866	0.037556332846325	0.0720141346754567	-4.85470342011574
YGL262W	1.59180440073994	2.39856025723877	2.60119763192881	0.037581119125197	0.0720393636035034	-4.85539140996841
YBR022W	0.688240410105944	6.8952267869086	2.60101302234326	0.0375908667349438	0.0720393636035034	-4.85566184365076
YAR042W	-0.510984990795103	7.06691184041791	-2.59958746144582	0.0376662274367958	0.0721632668914166	-4.85775015582514
YHR191C	-0.83379524239505	7.77549848177858	-2.59874038009098	0.0377110824921578	0.0722286717809444	-4.85899106244437
YBL046W	-0.744136429013878	7.85975481942409	-2.59609372053608	0.0378515909569579	0.0724570623021232	-4.86286826542326
YGRWDELTA32	0.451289069035573	11.7413150958518	2.59608927637717	0.0378518273539727	0.0724570623021232	-4.86287477593092
YOL140W	1.11971645485509	5.70281715426622	2.59474287576616	0.037923517425472	0.0725736818420447	-4.86484720762234
YDRCTY1-1	0.543966157950091	11.9027568529424	2.59323391071573	0.0380040325665717	0.0727071187904324	-4.86705781611005
YPL156C	0.429541721296012	10.2262852616794	2.5926875249307	0.0380332307180063	0.072742331168945	-4.86785826859022
YDRWDELTA24	0.516492121340168	11.2175321805339	2.59216095502406	0.0380613921881019	0.0727755413752644	-4.86862969410893
YLL041C	0.684838802607995	9.41237578690603	2.59129965921762	0.0381075022522481	0.0728430417413931	-4.86989150014833
YJRWDELTA11	0.49038621519597	11.0262024644328	2.59095848896472	0.0381257832246264	0.0728573232021496	-4.87039131988349
YML011C	-0.342652519903286	8.21841362710849	-2.5902977222732	0.0381612153245203	0.0729043626097695	-4.87135935700074
YGL050W	-0.423686271591218	7.94317198345581	-2.58987054378858	0.0381841401603005	0.0729274878663717	-4.87198518499397
YOR319W	1.36670326978721	5.35758212202898	2.58890481455857	0.0382360199224315	0.0730058850643592	-4.87340001153215
YFLWDELTA2	0.491588801510433	6.32231415078177	2.58834055861724	0.0382663663999889	0.0730431349577812	-4.87422667044582
YGL053W	0.490981151411242	8.73317816186475	2.58695342698376	0.0383410756373836	0.0731650197610322	-4.87625889117674
YORWDELTA14	0.594246980189546	10.8911761945179	2.58275668257024	0.0385680394115617	0.0735772956790053	-4.88240745813132
YPL002C	0.752053002882227	7.34584352602979	2.5800615494129	0.0387145365684401	0.0738358733648235	-4.88635613048453
YGR178C	0.344608302503836	10.4383077398279	2.57789685833664	0.038832622979178	0.0740401354680791	-4.88952769107151
YOR284W	-0.471504953630387	5.09354329567597	-2.57729463735627	0.0388655418640841	0.0740819434852733	-4.89041003182876
YPR156C	0.598602801219208	11.4989599292691	2.57669595092908	0.0388982965120702	0.0741171801056709	-4.89128719682367
YNL182C	-0.401149364621756	7.68962560071031	-2.57655483585307	0.0389060212483478	0.0741171801056709	-4.89149395188881
YBR161W	0.428340513596854	7.94016031280816	2.57363736405856	0.039066086108594	0.0743819983000621	-4.89576852609751
YBR167C	-0.482637223012898	7.42651676327383	-2.57361887005256	0.039067102964721	0.0743819983000621	-4.89579562304712
YOR231W	0.63468165541321	7.33886398116202	2.5725451640107	0.0391261860908076	0.0744734522033445	-4.89736879412794
YER067W	-0.565506776714724	8.49983891702594	-2.56983992137816	0.0392754634058639	0.0747364831607913	-4.90133249247378
YCL031C	-0.811596545990499	7.66086204706871	-2.56877475201341	0.0393344037368181	0.0748275137415056	-4.90289318246871
YOL076W	-0.71341654205967	5.12241983321892	-2.56841641899048	0.039354252626912	0.0748441486189016	-4.90341821487451
YIL107C	0.664086888653879	7.44760904220889	2.56699488277528	0.0394330981370516	0.0749550403003889	-4.90550106859735
YHL001W	-0.778567473821631	11.4877897609623	-2.56696417617897	0.0394348031016586	0.0749550403003889	-4.90554606043906
YLR279W	-0.586680307535529	5.59008537069084	-2.56577992050859	0.0395006170603452	0.0750589491335412	-4.90728125658477
YNR043W	0.422619237240312	10.4885683189716	2.56557991465864	0.0395117435498226	0.0750589491335412	-4.90757431009575
YKL150W	0.380477223318849	8.52447889916631	2.56349289641567	0.0396280419514372	0.0752415949235665	-4.91063227328635
YNL049C	-0.552406320217795	6.41402728710412	-2.5634539270373	0.0396302169107806	0.0752415949235665	-4.9106893726258
YNLWTY1-2	0.583612897321501	11.9367751659995	2.56142621939769	0.0397435598630212	0.0754355374476944	-4.91366045300984
YNL172W	0.669410211071939	7.23706051082603	2.56095050368958	0.0397702000729431	0.0754648503636364	-4.91435749389578
YLR002C	-0.720496674503036	7.67566420741488	-2.55867815412285	0.0398977102637696	0.075685495968986	-4.91768705983083
YGL044C	-1.22805053958171	7.37039241894994	-2.55827087645005	0.0399206093244895	0.075707627137608	-4.91828382663973
YGL003C	0.494510443582046	6.23138029270138	2.5566814862416	0.0400101038865456	0.0758560056808207	-4.92061269893241
YOL016C	0.400818862937834	10.3254542821799	2.55644924747768	0.0400231982282193	0.0758594927047802	-4.92095299019237
YLR254C	0.462729493144698	9.23831019284102	2.55583516630789	0.0400578436283948	0.0759038139036775	-4.92185278250588
YDR343C	0.459732673101287	11.422695931523	2.5554737232283	0.0400782502863017	0.0759211374169965	-4.9223823933606
YFL022C	-0.893903823463436	9.81661597270026	-2.55519737268961	0.0400938600519998	0.0759293668869005	-4.92278732114252
YMR035W	0.439531038350837	7.54941744220269	2.55479355415466	0.0401166813311075	0.0759512449920406	-4.92337902420205
YOR309C	-0.36038476190598	13.1081093167007	-2.5540254065695	0.0401601296984556	0.0760121522514998	-4.92450456889791
YGL130W	-0.399847587186342	8.00168858086329	-2.55381348818809	0.0401721249961457	0.0760135099590179	-4.92481508713775
YDR178W	0.623600035140795	10.6918822113856	2.55257656567916	0.0402422137918105	0.076124760302218	-4.92662751843262
YFL068W	-0.47561873742315	4.7658587079162	-2.55177623258686	0.0402876318735403	0.0761892926003539	-4.92780022832256
YPR038W	-0.537394025808316	5.39247552702217	-2.55087881118727	0.040338623367895	0.0762643258063428	-4.92911520123483
YMR177W	-0.478381255383704	7.17581974679926	-2.55053371158611	0.0403582498909073	0.0762800348470879	-4.92962086895746
YNL013C	0.600780241526222	4.86876594618454	2.55018628621969	0.0403780187701995	0.076296004068165	-4.93012994481914
YIR004W	-0.871444792917329	7.13672275458543	-2.54985998643794	0.0403965948003303	0.0763097110297719	-4.93060806596981
YDL161W	-0.558505052810581	8.71137195819213	-2.54612794829502	0.0406096938173617	0.07668683323569	-4.93607656578375
YFR002W	-0.494696363162044	7.65771757238361	-2.54593744919865	0.0406206027684097	0.07668683323569	-4.93635570174059
YML034W	-0.60507664936584	6.53143116890596	-2.54576696480007	0.0406303681727966	0.07668683323569	-4.93660551043904
YDR521W	1.02591906493269	3.86325570225297	2.54518020944112	0.0406639964787705	0.0767288175439287	-4.93746527606672
YPR188C	-0.897569136514583	6.87555744586543	-2.54411090736907	0.0407253554848791	0.0768230887120306	-4.93903211229482
YJL027C	-0.826590592023755	5.11018244334056	-2.54318405085058	0.0407786189222583	0.0769020401611698	-4.94039022517065
YIL080W	0.852348283098872	6.76264337286252	2.54254151536487	0.0408155860746441	0.076950223816252	-4.94133172567297
YNL007C	-0.537814182617105	11.3001015494628	-2.54169004325504	0.040864627988587	0.0770211388822921	-4.94257937891947
YDR036C	0.590781284856513	9.13709795770733	2.54092595331694	0.0409086894043695	0.0770735834391536	-4.94369899196915
YKL216W	-0.699374647923563	12.4118613889538	-2.54078319421102	0.0409169271420939	0.0770735834391536	-4.94390817539473
YJR053W	-0.667868950710218	4.19259400134799	-2.5406128498446	0.0409267589211767	0.0770735834391536	-4.94415777920805
YLR440C	0.54722737618432	8.10607626939928	2.54023079098827	0.0409488192196331	0.0770935870224377	-4.94471760601294
YIRCDELTA6	1.57969987607495	2.89648872307826	2.53916575978729	0.0410103803459768	0.0771879261468538	-4.94627818466447
YOR045W	-0.386396078575016	12.3705851196159	-2.53730544489723	0.0411181426579567	0.0773612232243697	-4.94900408207333
YJR010C-A	-0.651363328528315	7.11765903025789	-2.53687584455696	0.0411430700993771	0.0773612232243697	-4.94963356992052
YDR195W	0.3846465191198	8.75827354980001	2.53678126196628	0.0411485603481759	0.0773612232243697	-4.94977216054555
